companyId,companyName,default,category
2853,"Quxian Wangneng Environmental Protection Energy Co., Ltd.",0,industry
2854,"Tianneng Group Jiangsu Special Power Co., Ltd.",0,industry
2855,"Beijing Xinghao Pharmaceutical Co., Ltd.",0,medical_insurance
2856,"Guigang Dalong Real Estate Co., Ltd.",0,real estate
2857,"Pizhou Aipusheng Electronic Technology Co., Ltd.",0,it
2858,"Jinkai Xinneng Technology Co., Ltd.",0,it
2859,"Taihe County Zhongsheng Solid Waste Management Co., Ltd.",0,industry
2860,"CNNC Aba County New Energy Development Co., Ltd.",0,industry
2861,"China Power Construction Sichuan Yurong Expressway Co., Ltd.",0,industry
2862,"Suzhou Youdebi Cultural and Creative Development Co., Ltd.",0,industry
2863,SANPAKENGINEERINGINDUSTRIES(PVT)LTD.,0,optional
2864,"Hebei Re-Guarantee Co., Ltd.",0,optional
2865,"Wuxi Bichuang Sensing Technology Co., Ltd.",0,it
2866,"Brother Technology Co., Ltd.",0,medical_insurance
2867,"Trina Solar(Changzhou)Technology Co., Ltd",0,it
2868,"Anhui Shengyuan Environmental Protection Power Co., Ltd.",0,industry
2869,"Ezhou Puhua Eqing Water Co., Ltd.",0,industry
2870,"Guangzhou Maiking Information Consulting Co., Ltd.",0,optional
2871,"Hangzhou Weiying Intelligent Technology Co., Ltd.",0,it
2872,"Shantou Wanshun Trading Co., Ltd.",0,materials
2873,"Xinjiang Jiuan Intelligent Technology Co., Ltd.",0,it
2874,"Suzhou High -tech Real Estate Group Co., Ltd.",0,real estate
2875,"Anhui Ruifeng Agricultural Chemical Co., Ltd.",0,materials
2876,"Anhui Helai Co., Ltd.",0,industry
2877,"Jiangsu Wuyang Parking Industry Group Co., Ltd.",0,industry
2878,"China Railway Construction Co., Ltd.",0,industry
2879,"Ruian Wenrui Water Treatment Co., Ltd.",0,industry
2880,"Chongqing Zhongke Yuncong Technology Co., Ltd.",0,it
2881,"Nantong Hengyu Real Estate Development Co., Ltd.",0,real estate
2882,"Beijing Shenzhou Cell Biotechnology Group Co., Ltd.",0,medical_insurance
2883,"China Civil Engineering Group Co., Ltd.",0,industry
2884,"Shanghai Huitian New Materials Co., Ltd.",0,materials
2885,"Liu Wenliang, Zhao Kezhi",0,it
2886,"Nanjing Diwell High-end Manufacturing Co., Ltd.",0,energy
2887,"Sichuan Louis Tire Co., Ltd.",0,optional
2888,"Fuzhou Shunqian Logistics Co., Ltd.",0,industry
2889,"Shenzhen Hanwang Youji Technology Co., Ltd.",0,it
2890,"Taoyuan County Xiangcheng Photovoltaic Power Co., Ltd.",0,industry
2891,"Nanjing Qixia Construction Group Technology Development Co., Ltd.",0,real estate
2892,"Chongqing Zhuyuan Multimodal Transport Co., Ltd.",0,industry
2893,"Zhejiang Zhengtai Electric Co., Ltd.",0,industry
2894,"Hangzhou Baida Real Estate Co., Ltd.",0,optional
2895,"Chongqing Zhongfu Consolidated Container Co., Ltd.",0,materials
2896,Nanya New Material Technology(Jiangxi)Ltd.,0,it
2897,"Zhuzhou Middle Car Times Electric Co., Ltd.",0,industry
2898,"Jiangsu Baoxin Technology Co., Ltd.",0,industry
2899,"Jinglan Environmental Technology Co., Ltd.",1,industry
2900,"Tianjin Mingxuan Smart City Technology Development Co., Ltd.",0,industry
2901,"Beijing Jindi Shengtong Real Estate Development Co., Ltd.",0,real estate
2902,"Nanchang Yuelong Real Estate Development Co., Ltd.",0,real estate
2903,"Zhongshun Jierou (Hubei) Paper Co., Ltd.",0,daily consumption
2904,"Yongding Group Co., Ltd.",0,it
2905,"Shenzhen Xiongtao Power Technology Co., Ltd.",0,industry
2906,"Guangdong Haomei New Materials Co., Ltd.",0,materials
2907,"Qiaoyuan Gas (Meishan) Co., Ltd.",0,materials
2908,"Shanghai Jinte New Building Materials Co., Ltd.",1,public
2909,"Tongyu County Jinghong Solar Power Co., Ltd.",0,public
2910,"Changhong Granbo Technology Co., Ltd.",0,industry
2911,"Hangzhou Building Co., Ltd.",0,optional
2912,"Quanzhou Luyan Medical Equipment Co., Ltd.",0,medical_insurance
2913,"Zhongshan Public Engineering Co., Ltd.",0,public
2914,"Wuhan Sine Electric Technology Co., Ltd.",0,industry
2915,"Fujian Gangfeng Energy Co., Ltd.",0,industry
2916,"Urumqi Xencheng Hongyue Real Estate Development Co., Ltd.",0,real estate
2917,"Shanghai Xianhui Automation Technology Co., Ltd.",0,industry
2918,"China Merchants Highway Network Technology Holdings Co., Ltd.",0,industry
2919,"Kunshan Xincheng Chuanghong Real Estate Co., Ltd.",0,real estate
2920,"Heilongjiang Xinhecheng Biotechnology Co., Ltd.",0,medical_insurance
2921,"Inner Mongolia Huishang Financing Guarantee Co., Ltd.",0,daily consumption
2922,"Chengdu Microchip Pharmaceutical Co., Ltd.",0,medical_insurance
2923,"Shenzhen Hengbo Commercial Chain Co., Ltd.",1,materials
2924,"Shenzhen Xiongdi Technology Co., Ltd.",0,it
2925,"Zhejiang Shuangtu New Materials Co., Ltd.",0,materials
2926,"Shenzhen Tongyi Weichuang Technology Co., Ltd.",0,industry
2927,"Beijing CRRC Xinrong Financial Leasing Co., Ltd.",0,optional
2928,Jiaxing Xiuzhou Modern Experimental School,0,real estate
2929,"Ningbo Hangzhou Bay New District Greenland Infrastructure Development Co., Ltd.",0,real estate
2930,"Dalian Haosen Software Co., Ltd.",0,industry
2931,"Zhejiang Seiko Integrated Technology Co., Ltd.",0,industry
2932,"Meike Investment Group Co., Ltd.",0,optional
2933,"Sinopharm Holdings Yulin Co., Ltd.",0,medical_insurance
2934,Hu Yufang,0,optional
2935,"Hunan Lichen Industrial Co., Ltd.",0,materials
2936,"Shenzhen Shenkeda Smart Equipment Co., Ltd.",0,industry
2937,"Tangshan Ronglu Real Estate Development Co., Ltd.",0,real estate
2938,"Xiamen Luyan Pharmacy Co., Ltd.",0,medical_insurance
2939,"Hubei Antai Zeshan Technology Co., Ltd.",0,it
2940,"Yang Jun,Xu Lili",0,optional
2941,"Guangdong Guanzhen Technology Co., Ltd.",0,materials
2942,"Shanghai Yuexin Health Group Co., Ltd.",0,industry
2943,"HNA Technology Co., Ltd.",1,it
2944,"Nanchang Yingli Precision Manufacturing Co., Ltd.",0,it
2945,"Haiyan Henghong Business Management Co., Ltd.",0,real estate
2946,"Linhai Baocheng Automobile Sales and Service Co., Ltd.",0,materials
2947,"Shanghai Diyu Business Management Co., Ltd.",0,real estate
2948,"Shenzhen Tongyi Hardware and Software Technology Co., Ltd.",0,industry
2949,"Xinmi Chaohua Coal Mine Co., Ltd.",0,public
2950,"Kaifeng Zeheng Engineering Construction Project Management Co., Ltd.",0,industry
2951,"Zhejiang Hengyi High-tech Materials Co., Ltd.",0,materials
2952,"Guangdong Dinggu Integrated Home Furnishing Co., Ltd.",0,optional
2953,"Zhejiang Walrus Import and Export Co., Ltd.",0,materials
2954,"Longyan Longxing Highway Port Logistics Co., Ltd.",0,industry
2955,"Tianjin Xincheng Hengxun Real Estate Development Co., Ltd.",0,real estate
2956,"Shaanxi Jianingtai New Energy Co., Ltd.",0,industry
2957,"Yangzhou Tianying Environmental Protection Energy Co., Ltd.",0,industry
2958,"Hubei Huayang Automobile Transmission System Co., Ltd.",0,optional
2959,"Zhongxin Suzhou Industrial Park Municipal Public Development Group Co., Ltd.",0,industry
2960,"Kunming Wuyue Business Management Co., Ltd.",0,real estate
2961,"Guangsha Holding Group Co., Ltd.",1,public
2962,"Ningbo Yongyi Photovoltaic Technology Co., Ltd.",0,public
2963,"Nanchang Jufan Real Estate Development Co., Ltd.",0,real estate
2964,"Tianjin Jiashi Clothing Co., Ltd.",0,optional
2965,"Tus Environmental Technology Development Co., Ltd.",1,industry
2966,Liu Wenyi,0,it
2967,"Kezhijie New Materials Group (Guizhou) Co., Ltd.",0,materials
2968,"Sinopharm Holding Baise Co., Ltd.",0,medical_insurance
2969,"Shantou Chaohongji Real Estate Co., Ltd.",0,optional
2970,"Guizhou Zisenyuan Group Investment Co., Ltd. Panzhou Honghui Coal Mine",0,industry
2971,"Qingdao Jimo Zhonglian Cement Co., Ltd.",0,materials
2972,"Zhongtian Technology Group Shanghai International Trade Co., Ltd.",0,it
2973,"Huzhou Wangneng Investment Co., Ltd.",0,industry
2974,"Hefei Ruina Intelligent Energy Management Co., Ltd.",0,industry
2975,"Jiangsu Zhongqi Technology Co., Ltd.",0,materials
2976,"Yantai Funike Heat Exchanger Co., Ltd.",0,energy
2977,"Huitong New Materials (Shanghai) Co., Ltd.",0,materials
2978,"Dongguan Liyang Chip Testing Co., Ltd.",0,it
2979,"Jiangxi Jiayu Doors, Windows and Curtain Wall Co., Ltd.",0,industry
2980,"Beijing Futian Commercial Factoring Co., Ltd.",0,optional
2981,"Shanghai Haoyuan Pharmaceutical Co., Ltd.",0,medical_insurance
2982,"Changsha Zhongfu Container Co., Ltd.",0,materials
2983,"Sophia Building Decoration Co., Ltd.",0,optional
2984,"Chongqing Pharmaceutical Group (Ningxia) Co., Ltd.",0,medical_insurance
2985,"Shandong Fore Co., Ltd.",0,materials
2986,"Guo Zhongcheng, Guo Kejiao, Huang Taixiang, Wang Rongyuan, Zhu Chengliang, Li Jinrun",0,materials
2987,"Qidong Kaixin Environmental Protection Technology Co., Ltd.",0,industry
2988,"Heze Mingfu Infrastructure Investment Co., Ltd.",0,industry
2989,"Zhongguancun Electronic City (Kunming) Science and Technology Industrial Park Development and Construction Co., Ltd.",0,real estate
2990,"Perfect World Co., Ltd.",0,it
2991,"Xiamen Tsannkun Industrial Co., Ltd.",1,optional
2992,"Gu Hongjun, Gu Hongmin, Qu Jinjuan, Yu Chunhong, Hengshui Kejie Instrument Co., Ltd.",0,industry
2993,"Qinhuangdao TEDA Environmental Protection Co., Ltd.",0,industry
2994,"Shenzhen iSoftStone Information Technology Co., Ltd.",0,it
2995,"Xiamen Xinda Kangshun Automobile Technology Co., Ltd.",0,industry
2996,"Dongguan Tianhong Shopping Mall Co., Ltd.",0,optional
2997,"Wuhan Tianyuan Environmental Protection Co., Ltd.",0,industry
2998,"Weisheng Information Technology Co., Ltd.",0,it
2999,"Shenghui Intelligent Technology Co., Ltd.",0,industry
3000,"Shanghai Steel Union E -commerce Co., Ltd.",0,it
3001,"Hebei Communications Construction Group Co., Ltd.",0,industry
3002,"Suzhou Shenghong Fiber Co., Ltd.",0,materials
3003,"Susong Zhongxin Boxin Energy Technology Co., Ltd.",0,industry
3004,"Chongqing Pharmaceutical Heping Pharmaceutical Wholesale Co., Ltd. Youyang Branch",1,medical_insurance
3005,"Hangzhou Hikvision System Technology Co., Ltd.",0,it
3006,"Huayou Huibopu Technology Co., Ltd.",0,energy
3007,"Chongqing Pharmaceutical Group Hubei Nuokang Pharmaceutical Co., Ltd.",0,medical_insurance
3008,"Anhui Haihua Technology Group Co., Ltd.",0,materials
3009,"Jiangxi Ruyi Technology Development Co., Ltd.",0,medical_insurance
3010,"Zhang Yong, Su Aiqin",0,industry
3011,"Xiamen Silan Jike Microelectronics Co., Ltd.",0,it
3012,"Wuhan South China Business Development Co., Ltd.",0,real estate
3013,"Jiangsu Hanrun Automotive Electronics Co., Ltd.",0,it
3014,"Jiawo Food Co., Ltd.",0,daily consumption
3015,"Jiangsu Etienne Membrane Filtration Technology Co., Ltd.",1,industry
3016,"Zhejiang Lida Park Operation Management Co., Ltd.",0,it
3017,"Beyondsoft Consulting, Inc.",0,it
3018,"Guangdong Walter Gas Co., Ltd.",0,materials
3019,"Jiangxi Copper Group Co., Ltd.",0,industry
3020,"Shenzhen Star Light Alloy Material Co., Ltd.",0,materials
3021,"Shaanxi Kezhijie New Materials Co., Ltd.",0,materials
3022,"Hongxing Automotive Leather (Fujian) Development Co., Ltd.",0,optional
3023,"Pinghu Jinchang Baoshun Automobile Sales and Service Co., Ltd.",0,materials
3024,Evolut Service S.R.L.,0,industry
3025,"Sanhua Yaweike Electrical Equipment (Wuhu) Co., Ltd.",0,industry
3026,"Li Haihang, Deng Daqin, Zhao Yansong, Li Jiangbiao, Kong Xiaodan",0,materials
3027,"Hunan Erkang Pharmaceutical Co., Ltd.",0,medical_insurance
3028,China State Shipbuilding Corporation,0,industry
3029,"Fuyuan County Southeast Mining Co., Ltd.",0,industry
3030,"Zhejiang Liansheng Import and Export Co., Ltd.",0,materials
3031,"Guangdong Shunweiseite Engineering Plastics Development Co., Ltd.",0,optional
3032,"Yangmei Chemical Co., Ltd.",0,materials
3033,"Qingdao Oriental Tower Co., Ltd.",0,industry
3034,"Shanghai Huayi Fine Chemical Co., Ltd.",0,materials
3035,"Hainan Kangzhi Biotechnology Co., Ltd.",0,medical_insurance
3036,"Changsha Shentong Supply Chain Management Co., Ltd.",0,industry
3037,"Jiangxi Jiahe Electroacoustic Technology Co., Ltd.",0,it
3038,"Beijing Anyang Weiye Automobile Sales and Service Co., Ltd.",0,industry
3039,"Wuyi Qingyue Solar Technology Co., Ltd.",0,it
3040,"Shanxi Yuci Beishan Coal Co., Ltd.",0,industry
3041,"Ningbo Central Building Construction and Development Co., Ltd.",0,industry
3042,"Chongqing Pharmaceutical Group Fengjie Pharmaceutical Co., Ltd.",1,medical_insurance
3043,"Hebei Xinzi Technology Co., Ltd.",0,optional
3044,"Guangdong Suning.com Sales Co., Ltd.",0,optional
3045,"Ming Guanxin Materials Co., Ltd.",0,materials
3046,"Suning.com Group Co., Ltd.",0,optional
3047,"Wei County Huibopu Environmental Protection Technology Co., Ltd.",0,energy
3048,"Jiangxi Chengke Yunchuang Real Estate Co., Ltd.",0,industry
3049,"Nantong Fuchuang Precision Manufacturing Co., Ltd.",0,industry
3050,SwannCommunicationsPtyLtd,0,it
3051,"Hengyi Industrial (Brunei) Co., Ltd.",0,materials
3052,"Shandong Hershey Capsule Co., Ltd.",0,materials
3053,"Qinhuangdao Lizhong Wheel Co., Ltd.",0,optional
3054,"Zhaotong New City Hengbo Business Management Management Co., Ltd.",0,real estate
3055,"Nantong Yishi Auto Parts Co., Ltd.",0,optional
3056,"Gai Quanhong, Jing Ying",0,daily consumption
3057,"Hengyi Petrochemical Co., Ltd.",0,materials
3058,"Zhejiang Century Huatong Group Co., Ltd.",0,it
3059,"Jinzhou Kangtai Lubricating Oil Additive Co., Ltd.",0,materials
3060,"CompañíaAuxiliaralCargoExpres,SA",0,industry
3061,"State-controlled Guoda Jianfeng (Jiangmen) Pharmaceutical Chain Co., Ltd.",0,medical_insurance
3062,"Guangzhou Hangxin Electronics Co., Ltd.",0,industry
3063,"Shanxi Sanjin New Energy Development Co., Ltd.",0,public
3064,"Liaoning Chunguang Pharmaceutical Equipment Co., Ltd.",0,industry
3065,"Shanghai Longrui Information Technology Co., Ltd.",0,it
3066,AustralisAguaDulce,0,daily consumption
3067,"Chongqing Pharmaceutical Hubei Liyuan Pharmaceutical Co., Ltd.",0,medical_insurance
3068,"Chongqing Heping Pharmacy Chain Co., Ltd.",0,medical_insurance
3069,"Changshu General Electrical Appliances Factory Co., Ltd.",0,industry
3070,"Lichuan County Jinglv Environmental Technology Co., Ltd.",0,industry
3071,"Qingdao Guoxing Food Co., Ltd.",0,daily consumption
3072,"Zhejiang Huiduoli Agricultural Materials Chain Co., Ltd.",0,materials
3073,"Suzhou Austin New Material Technology Co., Ltd.",0,materials
3074,"Singapore Huajiang Shipping Co., Ltd.",0,industry
3075,"Nantong Tongfu Microelectronics Co., Ltd.",0,it
3076,"Hubei Jiezhixing Sports Industry Development Co., Ltd.",1,optional
3077,"Chongqing Aobo Aluminum Manufacturing Co., Ltd.",0,materials
3078,"Tongyu Heavy Industry Co., Ltd.",0,industry
3079,"Hangzhou Baicheng Pharmaceutical Technology Co., Ltd.",0,medical_insurance
3080,"Weixing Group Co., Ltd.",0,medical_insurance
3081,"Shenzhen Zhaoneng Information Technology Co., Ltd.",0,it
3082,"Zhongwei New Materials Co., Ltd.",1,materials
3083,"Inner Mongolia Northern Heavy Industry Group Co., Ltd.",0,industry
3084,"Tianchangju Wind Power Co., Ltd.",0,industry
3085,"Jiangxi Ganyixing Technology Co., Ltd.",0,industry
3086,"Shenzhen Haixing Port Development Co., Ltd.",0,industry
3087,"DOBEUSA,INC.",0,industry
3088,"Huarong Jingyao Electric Power Co., Ltd.",0,industry
3089,"Guangxi Hongqiang New Materials Co., Ltd.",0,materials
3090,"Shenzhen Huicheng Information Technology Co., Ltd.",0,it
3091,"Tang Lianheng, Bai Ling, Chen Liwei, ancient Rong, Jiang Wei, Wu Xiaoming, Liu Suhua, Wu Jun, Zeng Jian, Chen Tao",0,industry
3092,"Anhui Huilong Agricultural Money Group Co., Ltd.",0,materials
3093,"Luther Environmental Technology Co., Ltd.",0,public
3094,KochSolutionsGmbh,0,industry
3095,"Zhejiang Taifu Seamless Steel Pipe Co., Ltd.",0,materials
3096,"China Coal Shaanxi Yulin Energy and Chemical Co., Ltd.",0,energy
3097,"Guizhou Meinian Great Health Kangyuan Physical Examination Center Co., Ltd.",0,medical_insurance
3098,"Galaxy Tiancheng Group Co., Ltd.",1,industry
3099,Huayi Compressor Barcelona LLC,0,industry
3100,"Chongqing Shengshang Real Estate Development Co., Ltd.",0,real estate
3101,"Huainan New City Wuyue Business Management Co., Ltd.",0,real estate
3102,"Shaanxi Hanjiang Pharmaceutical Group Co., Ltd.",0,materials
3103,"Huafeng Chemical Co., Ltd.",1,materials
3104,"Tianqi Real Estate (Suzhou) Co., Ltd.",0,industry
3105,"Binzhou Xincheng Hongrui Real Estate Development Co., Ltd.",0,real estate
3106,"Xiamen Eye Center Co., Ltd.",1,medical_insurance
3107,"Tianjin Hongyue Business Management Co., Ltd.",0,real estate
3108,"Jiangxi Heyi Chemical Co., Ltd.",0,materials
3109,"Nanjing Yaoshi Technology Co., Ltd.",0,medical_insurance
3110,"Guangdong Aofei Data Technology Co., Ltd.",0,it
3111,"CECEP Gansu Wuwei Solar Power Co., Ltd.",0,public
3112,"Pinghu Yuesheng Real Estate Development Co., Ltd.",0,real estate
3113,"Xingyuan Materials (Nantong) New Material Technology Co., Ltd.",0,materials
3114,"Tianjin Quantai Domestic Waste Treatment Co., Ltd.",0,industry
3115,"Ningbo Zhongrui Precision Technology Co., Ltd.",0,it
3116,"Shantou Ultrasound Monitor Co., Ltd.",0,it
3117,"Sanyi Heavy Energy Co., Ltd.",0,industry
3118,"Zhu Quanhai, Qian Jianfen, Zhu Guangda, Zheng Xiaojun",0,materials
3119,"Shangwei (Jiangsu) New Materials Co., Ltd.",0,materials
3120,"Longyou Qingyou Solar Technology Co., Ltd.",0,it
3121,"Shanghai Airong Software Co., Ltd.",0,it
3122,"Anhui Huilong Group Wuhe Ecological Fertilizer Co., Ltd.",0,materials
3123,"Fujian Guanggai Metal Packaging Co., Ltd.",0,materials
3124,"Beijing Zhongguancun Science and Technology Development (Holdings) Co., Ltd.",0,medical_insurance
3125,"Shanghai Haiyouwei Applied Materials Technology Co., Ltd.",0,materials
3126,"Balikun Shangfeng New Energy Investment Co., Ltd.",0,public
3127,"Tianneng Battery (Wuhu) Co., Ltd.",0,industry
3128,"Hubei Hongrun Hi-Tech New Materials Co., Ltd.",0,materials
3129,"Nanjing China Electric Environmental Protection Group Co., Ltd.",0,industry
3130,"China Railway Fifth Bureau Group Co., Ltd.",0,industry
3131,"Chongqing Pharmaceutical Group Fuling Heping Pharmaceutical Co., Ltd.",1,medical_insurance
3132,"Zhejiang Jinwo Seiko Co., Ltd.",0,industry
3133,"Cangzhou Bohai New District Xuqi New Energy Co., Ltd.",0,public
3134,"Chongqing Fluorite Electronics Co., Ltd.",0,it
3135,"Wuxi United Financing Guarantee Co., Ltd.",0,materials
3136,"Wuxi Songci Mechanical and Electrical Co., Ltd.",0,industry
3137,"Wanbangde Pharmaceutical Group Co., Ltd.",0,medical_insurance
3138,"Chongqing Wanqiao Transportation Technology Development Co., Ltd.",0,industry
3139,"Shenzhen Derun Precision Components Co., Ltd.",0,it
3140,"Shandong Lizhong Light Alloy Automotive Materials Co., Ltd.",0,optional
3141,"Shandong Huasu Pharmaceutical Co., Ltd.",0,medical_insurance
3142,"Xuzhou China Coal (Ningxia) Steel Structure Construction Co., Ltd.",0,materials
3143,"Jiangsu Bosong Energy Technology Co., Ltd.",0,industry
3144,"Beijing Tianyi Shangjia High -tech Materials Co., Ltd.",0,industry
3145,"Jiayuan Environmental Protection Co., Ltd.",0,it
3146,"Hubei Langrun Environmental Protection Technology Co., Ltd.",0,materials
3147,"Guangdong Cinda Real Estate Co., Ltd.",0,real estate
3148,"CECEP Dali Photovoltaic Agricultural Technology Co., Ltd.",0,public
3149,"Shanghai Haiyouwei New Material Technology Co., Ltd.",0,materials
3150,"Ruichang Corridor Transportation Co., Ltd.",0,materials
3151,"Guangdong Guoguang Electronics Co., Ltd.",0,optional
3152,"Hongbaoli Group Taixing Chemical Co., Ltd.",0,materials
3153,"Henan Chicheng Electric Co., Ltd.",0,it
3154,"Fujian Nanping Sun Cable Co., Ltd.",0,industry
3155,"Radio and Television Measurement and Inspection (Wuhan) Co., Ltd.",0,industry
3156,"Guilin Deep Technology Co., Ltd.",0,it
3157,"Foshan Shunde District Igor Electric Power Technology Co., Ltd.",0,industry
3158,"Sinopharm Holdings Guangdong Yuexing Co., Ltd.",1,medical_insurance
3159,OceancareCorporationSdnBhd,0,energy
3160,"Haining Hengyi New Materials Co., Ltd.",0,materials
3161,"Lishang Guochao (Zhejiang) Holdings Co., Ltd.",0,optional
3162,"Jiang Mingquan, Pan Rong couple",0,industry
3163,"Taicang Runhe Terminal Co., Ltd.",0,industry
3164,"Henan Zhongfu Beverage Co., Ltd.",0,materials
3165,"Jiande Genglou Mining Co., Ltd.",0,materials
3166,"Nanchong Luyan Huakang Pharmaceutical Co., Ltd.",0,medical_insurance
3167,"Baoding Lidong Dong'an Light Alloy Parts Manufacturing Co., Ltd.",0,optional
3168,"Huang Huaqiao, Shenzhen Meizhishun Hardware and Plastic Products Co., Ltd., Shenzhen Meizhigao Industrial Development Co., Ltd., Shenzhen Tongzhitai Technology Co., Ltd.",0,optional
3169,"Xianju Xianyao Trading Co., Ltd.",0,medical_insurance
3170,"Guizhou Kaiyang Anda Technology Energy Co., Ltd.",0,materials
3171,"Zhejiang Zhengtai Energy Power System Engineering Co., Ltd.",0,industry
3172,"Wuhan Precision Testing Electronics Group Co., Ltd.",0,it
3173,"Hunan Jiudian Hongyang Pharmaceutical Co., Ltd.",0,medical_insurance
3174,"Chengdu Hongjia Business Management Co., Ltd.",0,real estate
3175,"Zhejiang Sanjin Technology Co., Ltd.",0,industry
3176,"Beijing Honghe Aixue Education Technology Co., Ltd.",0,it
3177,"Beijing Ambo Technology Co., Ltd.",0,it
3178,"Henan Shenzheng Construction Development Co., Ltd.",0,real estate
3179,"Xinjiang Tianfu Group Co., Ltd.",0,public
3180,"Datang Gaohong Network Co., Ltd.",0,optional
3181,"Shenzhen Qianhai Jiahong Yongye Investment Holdings Co., Ltd.",0,industry
3182,"Aba Ruoergai Huanju Ecological Energy Co., Ltd.",0,industry
3183,"Inner Mongolia Datang Pharmaceutical Co., Ltd.",0,medical_insurance
3184,"Guo Zhongcheng, Guo Kejiao, Huang Taixiang, Zhu Chengliang",0,materials
3185,"Inner Mongolia Energy Power Hongnijing Wind Power Co., Ltd.",0,industry
3186,"Tianjin Jili Building Co., Ltd.",0,real estate
3187,"Zhongwei (Hong Kong) New Material Technology Trading Co., Ltd.",0,materials
3188,"Yucheng Haijie New Energy Engineering Co., Ltd.",0,industry
3189,"Beijing Jinxiang Pharmacy Pharmaceutical Chain Co., Ltd.",1,medical_insurance
3190,Xingshan County People's Government State-owned Assets Supervision and Administration Bureau,0,materials
3191,"Beijing Wanke Enterprise Co., Ltd.",0,real estate
3192,Singapore Golden Mantis Pte Ltd,0,industry
3193,"Hefei Juyi Power System Co., Ltd.",0,industry
3194,"Zhejiang China Small Commodity City Group Co., Ltd.",0,industry
3195,Xiamen Software Vocational and Technical College,0,industry
3196,"Zhejiang Puluokangyu Pharmaceutical Co., Ltd.",0,medical_insurance
3197,"Dongguan Aohai Technology Co., Ltd.",1,it
3198,"Brilliance Auto Jinbei (Xixian New District) Industrial Park Co., Ltd.",0,optional
3199,"Hukou Dongpeng New Materials Co., Ltd.",0,industry
3200,"Taizhou Zhongyu Xingcheng Fire Fighting Equipment Co., Ltd., Huang Yuzhong, Qin Junming",0,materials
3201,AirInternational(US)Inc.,0,optional
3202,"Wuhan Huisheng Biotechnology Co., Ltd.",0,medical_insurance
3203,"Shanghai Huayi Technology Group Co., Ltd.",0,optional
3204,"Jiangxi Nanfang Cement Co., Ltd.",0,materials
3205,"Shanghai Ciwen Film and Television Communication Co., Ltd.",0,optional
3206,"China Electrical Construction Group Zhongnan Survey and Design Institute Co., Ltd.",0,industry
3207,"Chongqing Wanli Wanda Expressway Co., Ltd.",0,industry
3208,Yao Hua,0,it
3209,"Anhui Jingkai Electronic Materials Co., Ltd.",0,materials
3210,"Qinghai Huading Industrial Co., Ltd.",0,industry
3211,"Datang International Power Generation Co., Ltd.",0,public
3212,"Guizhou Zhongwei Xingyang Energy Storage Technology Co., Ltd.",0,materials
3213,"Shenzhen Wrigley Smart Home Co., Ltd.",0,industry
3214,"Zhuhai Zhongfu Industrial Co., Ltd.",0,materials
3215,"Jiangxi Tongyi Polymer Materials Technology Co., Ltd.",0,industry
3216,"Hou Shiyi, Hou Xue",0,it
3217,"Anhui Huaheng Biotechnology Co., Ltd., Guo Henghua",0,medical_insurance
3218,"Zhecheng Huifeng Diamond Technology Co., Ltd.",0,materials
3219,"Tianyu Ecological Environment Co., Ltd.",0,industry
3220,"Shandong Taipeng Group Co., Ltd., Shi Feng, Qiu Shihong",0,daily consumption
3221,"Xiamen West Coast Zhongbang Automobile Sales and Service Co., Ltd.",0,industry
3222,"Hefei BOE Display Technology Co., Ltd.",0,it
3223,"Hangzhou Earth Ocean Environmental Protection Co., Ltd.",0,industry
3224,"Meiyingsen Group Co., Ltd.",1,materials
3225,"Zhejiang Yunsheng Investment Group Co., Ltd.",0,real estate
3226,Wei Wenxu couple,0,materials
3227,"Tianjin TEDA Environmental Protection Co., Ltd.",0,industry
3228,"Wei Zengxiang, Li Guihua",0,optional
3229,"Tianneng Battery Group Co., Ltd.",0,industry
3230,"Guangzhou Anbiping Pharmaceutical Technology Co., Ltd.",0,medical_insurance
3231,"Guangdong Kangaiduo Digital Health Technology Co., Ltd.",0,medical_insurance
3232,"Zhejiang Jinggong Precision Manufacturing Co., Ltd.",0,industry
3233,"Guangdong Guangxin Holding Group Co., Ltd.",0,industry
3234,"Li Abo, Li Xiang, Gan Beiyi",0,industry
3235,"Shangqiu Lianqiang Trading Co., Ltd.",0,it
3236,"Xiangyang Qiyuan Kanghao New Energy Co., Ltd.",0,industry
3237,"Guangdong Dongyuan Environmental Protection Technology Co., Ltd.",0,industry
3238,"Nanping Tianyu Industrial Co., Ltd.",0,materials
3239,"Inner Mongolia Yitai Group Co., Ltd.",0,industry
3240,"Nanjing New City Hongyu Real Estate Development Co., Ltd.",0,real estate
3241,"Huizhou Yinbaoshan New Technology Co., Ltd.",0,industry
3242,"Nanning Liaowang Auto Lighting Co., Ltd.",0,optional
3243,"Shanghai Meijian Clinic Co., Ltd.",0,medical_insurance
3244,"Guangdong Jushen Warehousing Co., Ltd.",0,industry
3245,"Shenyang Zhongrong Printing Co., Ltd.",0,materials
3246,"Dongyang Jinchang Baoshun Automobile Sales and Service Co., Ltd.",0,materials
3247,"AVIC Industrial Finance Holdings Co., Ltd.",0,financial
3248,"Zhejiang Jinqingling Automobile Sales and Service Co., Ltd.",0,materials
3249,"Liuzhou Xinneng Environmental Protection Technology Co., Ltd.",0,industry
3250,"Jurong GCL Integrated Technology Co., Ltd.",0,it
3251,"Longzhou Group Co., Ltd.",0,industry
